center_cls,neighbour_cls,attention,distance
cortex,tumor_regression,0.0030949246138334274,3
cortex,tumor_regression,0.0034117905888706446,4
cortex,tumor_regression,0.0031417852733284235,5
cortex,tumor_regression,0.0029430275317281485,6
cortex,tumor_regression,0.004122019745409489,7
cortex,tumor_regression,0.004613143391907215,8
cortex,capsule,0.006277878303080797,1
cortex,capsule,0.004653178155422211,2
cortex,capsule,0.0028437168803066015,3
cortex,capsule,0.0025145816616714,4
cortex,capsule,0.0020098290406167507,5
cortex,capsule,0.0016673492500558496,6
cortex,capsule,0.002027949783951044,7
cortex,capsule,0.001988071948289871,8
angioinvasion,background,0.02451420947909355,1
angioinvasion,background,0.01685214415192604,2
angioinvasion,background,0.008434012532234192,3
angioinvasion,background,0.006867178250104189,4
angioinvasion,background,0.005022141151130199,5
angioinvasion,background,0.007047280669212341,6
angioinvasion,background,0.007351372856646776,7
angioinvasion,background,0.005432995967566967,8
angioinvasion,cyst,0.0,1
angioinvasion,cyst,0.0,2
angioinvasion,cyst,0.0,3
angioinvasion,cyst,0.0,4
angioinvasion,cyst,1.1672588016153895e-06,5
angioinvasion,cyst,1.7627929992158897e-05,6
angioinvasion,cyst,1.8748987713479437e-05,7
angioinvasion,cyst,9.095847417484038e-06,8
angioinvasion,tumor_bleeding,0.0,1
angioinvasion,tumor_bleeding,8.941974556364585e-07,2
angioinvasion,tumor_bleeding,2.0431318262126297e-05,3
angioinvasion,tumor_bleeding,8.506688755005598e-05,4
angioinvasion,tumor_bleeding,0.00013504704111255705,5
angioinvasion,tumor_bleeding,7.911521970527247e-05,6
angioinvasion,tumor_bleeding,0.0001129720767494291,7
angioinvasion,tumor_bleeding,6.790452607674524e-05,8
angioinvasion,tumor_necrosis,0.00016431769472546875,1
angioinvasion,tumor_necrosis,9.567125380272046e-05,2
angioinvasion,tumor_necrosis,0.00011389710562070832,3
angioinvasion,tumor_necrosis,0.0001301147713093087,4
angioinvasion,tumor_necrosis,9.878898708848283e-05,5
angioinvasion,tumor_necrosis,0.00017697368457447737,6
angioinvasion,tumor_necrosis,0.00019326779874973,7
angioinvasion,tumor_necrosis,0.00014453251787927002,8
angioinvasion,tumor_vital,0.007233988028019667,1
angioinvasion,tumor_vital,0.011552445590496063,2
angioinvasion,tumor_vital,0.009552222676575184,3
angioinvasion,tumor_vital,0.01044401153922081,4
angioinvasion,tumor_vital,0.011006082408130169,5
angioinvasion,tumor_vital,0.010678726248443127,6
angioinvasion,tumor_vital,0.012886319309473038,7
angioinvasion,tumor_vital,0.011208735406398773,8
angioinvasion,extrarenal,0.09794890135526657,1
angioinvasion,extrarenal,0.09396331012248993,2
angioinvasion,extrarenal,0.053585488349199295,3
angioinvasion,extrarenal,0.05343326926231384,4
angioinvasion,extrarenal,0.04507756605744362,5
angioinvasion,extrarenal,0.0399613119661808,6
angioinvasion,extrarenal,0.051569968461990356,7
angioinvasion,extrarenal,0.042458947747945786,8
angioinvasion,cortex,0.04263775423169136,1
angioinvasion,cortex,0.03281622380018234,2
angioinvasion,cortex,0.014251122251152992,3
angioinvasion,cortex,0.013909217901527882,4
angioinvasion,cortex,0.010294564999639988,5
angioinvasion,cortex,0.006404978223145008,6
angioinvasion,cortex,0.006373841315507889,7
angioinvasion,cortex,0.007802220527082682,8
angioinvasion,angioinvasion,0.050430625677108765,1
angioinvasion,angioinvasion,0.010248801670968533,2
angioinvasion,angioinvasion,0.00156941800378263,3
angioinvasion,angioinvasion,0.0024287025444209576,4
angioinvasion,angioinvasion,0.0029674447141587734,5
angioinvasion,angioinvasion,0.0014049996389076114,6
angioinvasion,angioinvasion,0.0011752246646210551,7
angioinvasion,angioinvasion,0.0015822722343727946,8
angioinvasion,mark,0.03149484097957611,1
angioinvasion,mark,0.031413495540618896,2
angioinvasion,mark,0.017443902790546417,3
angioinvasion,mark,0.013694414868950844,4
angioinvasion,mark,0.01131180115044117,5
angioinvasion,mark,0.007133611012250185,6
angioinvasion,mark,0.00798838958144188,7
angioinvasion,mark,0.00813256110996008,8
angioinvasion,tumor_regression,0.0030050412751734257,1
angioinvasion,tumor_regression,0.0010644093854352832,2
angioinvasion,tumor_regression,0.0006339806714095175,3
angioinvasion,tumor_regression,0.0005951712373644114,4
angioinvasion,tumor_regression,0.0003879177093040198,5
angioinvasion,tumor_regression,0.000363100174581632,6
angioinvasion,tumor_regression,0.0004346237692516297,7
angioinvasion,tumor_regression,0.0004425052902661264,8
angioinvasion,capsule,0.003362691728398204,1
angioinvasion,capsule,0.003311841981485486,2
angioinvasion,capsule,0.001524652703665197,3
angioinvasion,capsule,0.0012341426918283105,4
angioinvasion,capsule,0.0009594800649210811,5
angioinvasion,capsule,0.0005756753380410373,6
angioinvasion,capsule,0.0005604466423392296,7
angioinvasion,capsule,0.0008856417844071984,8
mark,background,0.013328701257705688,1
mark,background,0.00882043782621622,2
mark,background,0.006473396439105272,3
mark,background,0.005280762445181608,4
mark,background,0.004180807154625654,5
mark,background,0.0038484116084873676,6
mark,background,0.004439034033566713,7
mark,background,0.004738801158964634,8
mark,cyst,5.104634510644246e-06,1
mark,cyst,1.2496753697632812e-05,2
mark,cyst,2.851507997547742e-05,3
mark,cyst,4.4569791498361155e-05,4
mark,cyst,8.085244917310774e-05,5
mark,cyst,0.0001057885165209882,6
mark,cyst,0.0001922674273373559,7
mark,cyst,0.0001688347983872518,8
mark,tumor_bleeding,0.00017522308917250484,1
mark,tumor_bleeding,0.00022904228535480797,2
mark,tumor_bleeding,0.00023788654652889818,3
mark,tumor_bleeding,0.0003322688862681389,4
mark,tumor_bleeding,0.0004309179203119129,5
mark,tumor_bleeding,0.0005371184088289738,6
mark,tumor_bleeding,0.000705879123415798,7
mark,tumor_bleeding,0.0008193521061912179,8
mark,tumor_necrosis,3.390695928828791e-05,1
mark,tumor_necrosis,3.834781455225311e-05,2
mark,tumor_necrosis,6.225229299161583e-05,3
mark,tumor_necrosis,7.812440890120342e-05,4
mark,tumor_necrosis,9.550809772918001e-05,5
mark,tumor_necrosis,0.00010417954763397574,6
mark,tumor_necrosis,0.00013555519399233162,7
mark,tumor_necrosis,0.00019536948821041733,8
mark,tumor_vital,0.007743670139461756,1
mark,tumor_vital,0.010840991511940956,2
mark,tumor_vital,0.01134608592838049,3
mark,tumor_vital,0.013338657096028328,4
mark,tumor_vital,0.013062342070043087,5
mark,tumor_vital,0.01368516031652689,6
mark,tumor_vital,0.017759744077920914,7
mark,tumor_vital,0.019691912457346916,8
mark,extrarenal,0.010593504644930363,1
mark,extrarenal,0.0106624411419034,2
mark,extrarenal,0.00881188828498125,3
mark,extrarenal,0.008236758410930634,4
mark,extrarenal,0.007655226159840822,5
mark,extrarenal,0.007681671530008316,6
mark,extrarenal,0.009707525372505188,7
mark,extrarenal,0.009418602101504803,8
mark,cortex,0.015458549372851849,1
mark,cortex,0.018945319578051567,2
mark,cortex,0.015724580734968185,3
mark,cortex,0.015647271648049355,4
mark,cortex,0.014309781603515148,5
mark,cortex,0.01313260942697525,6
mark,cortex,0.016418756917119026,7
mark,cortex,0.01679927110671997,8
mark,angioinvasion,0.00016975986363831908,1
mark,angioinvasion,0.00013875869626645,2
mark,angioinvasion,6.844120071036741e-05,3
mark,angioinvasion,6.236547778826207e-05,4
mark,angioinvasion,5.736541424994357e-05,5
mark,angioinvasion,3.944507989217527e-05,6
mark,angioinvasion,3.8254169339779764e-05,7
mark,angioinvasion,4.120628000237048e-05,8
mark,mark,0.2067175656557083,1
mark,mark,0.13396553695201874,2
mark,mark,0.07827974855899811,3
mark,mark,0.05340950936079025,4
mark,mark,0.03909984603524208,5
mark,mark,0.026753215119242668,6
mark,mark,0.02681557461619377,7
mark,mark,0.023093722760677338,8
mark,tumor_regression,0.00289835873991251,1
mark,tumor_regression,0.003369994228705764,2
mark,tumor_regression,0.0028534492012113333,3
mark,tumor_regression,0.0030139998998492956,4
mark,tumor_regression,0.002499049063771963,5
mark,tumor_regression,0.0026110224425792694,6
mark,tumor_regression,0.0032810401171445847,7
mark,tumor_regression,0.0032863139640539885,8
mark,capsule,0.004680274054408073,1
mark,capsule,0.003957212436944246,2
mark,capsule,0.0029211041983217,3
mark,capsule,0.002516502281650901,4
mark,capsule,0.001916504348628223,5
mark,capsule,0.0017214848194271326,6
mark,capsule,0.0018890193896368146,7
mark,capsule,0.0018912004306912422,8
tumor_regression,background,0.015487240627408028,1
tumor_regression,background,0.010724321939051151,2
tumor_regression,background,0.007014563772827387,3
tumor_regression,background,0.006141437217593193,4
tumor_regression,background,0.005024970043450594,5
tumor_regression,background,0.004411662463098764,6
tumor_regression,background,0.005311325192451477,7
tumor_regression,background,0.0051746852695941925,8
tumor_regression,cyst,0.0005724718794226646,1
tumor_regression,cyst,0.0005655231070704758,2
tumor_regression,cyst,0.0004597878723870963,3
tumor_regression,cyst,0.00036752314190380275,4
tumor_regression,cyst,0.0003232432354707271,5
tumor_regression,cyst,0.0002521381829865277,6
tumor_regression,cyst,0.0002927533641923219,7
tumor_regression,cyst,0.000343272986356169,8
tumor_regression,tumor_bleeding,0.0021884774323552847,1
tumor_regression,tumor_bleeding,0.002463427372276783,2
tumor_regression,tumor_bleeding,0.001660805894061923,3
tumor_regression,tumor_bleeding,0.0015028378693386912,4
tumor_regression,tumor_bleeding,0.0013879124308004975,5
tumor_regression,tumor_bleeding,0.0011063773417845368,6
tumor_regression,tumor_bleeding,0.0014610799262300134,7
tumor_regression,tumor_bleeding,0.0012157942401245236,8
tumor_regression,tumor_necrosis,0.0052347430028021336,1
tumor_regression,tumor_necrosis,0.005566303618252277,2
tumor_regression,tumor_necrosis,0.003748794086277485,3
tumor_regression,tumor_necrosis,0.003711913013830781,4
tumor_regression,tumor_necrosis,0.003405308350920677,5
tumor_regression,tumor_necrosis,0.0027598098386079073,6
tumor_regression,tumor_necrosis,0.0036866588052362204,7
tumor_regression,tumor_necrosis,0.003466845490038395,8
tumor_regression,tumor_vital,0.05652150884270668,1
tumor_regression,tumor_vital,0.05242958664894104,2
tumor_regression,tumor_vital,0.037555940449237823,3
tumor_regression,tumor_vital,0.03606511279940605,4
tumor_regression,tumor_vital,0.029606610536575317,5
tumor_regression,tumor_vital,0.02527577430009842,6
tumor_regression,tumor_vital,0.03106166608631611,7
tumor_regression,tumor_vital,0.029644185677170753,8
tumor_regression,extrarenal,0.003676678752526641,1
tumor_regression,extrarenal,0.004262546077370644,2
tumor_regression,extrarenal,0.0034075193107128143,3
tumor_regression,extrarenal,0.0035734015982598066,4
tumor_regression,extrarenal,0.0032296772114932537,5
tumor_regression,extrarenal,0.0031550079584121704,6
tumor_regression,extrarenal,0.004649931099265814,7
tumor_regression,extrarenal,0.005235402844846249,8
tumor_regression,cortex,0.003951913211494684,1
tumor_regression,cortex,0.004636236932128668,2
tumor_regression,cortex,0.0033360756933689117,3
tumor_regression,cortex,0.0036289533600211143,4
tumor_regression,cortex,0.0031848035287111998,5
tumor_regression,cortex,0.002923541236668825,6
tumor_regression,cortex,0.004157167859375477,7
tumor_regression,cortex,0.004057873971760273,8
tumor_regression,angioinvasion,7.310060937015805e-06,1
tumor_regression,angioinvasion,3.3769117635529255e-06,2
tumor_regression,angioinvasion,2.2701822217641165e-06,3
tumor_regression,angioinvasion,1.8569373878563056e-06,4
tumor_regression,angioinvasion,1.2074730193489813e-06,5
tumor_regression,angioinvasion,8.464594429824501e-07,6
tumor_regression,angioinvasion,1.2256201671334566e-06,7
tumor_regression,angioinvasion,9.401566671840556e-07,8
tumor_regression,mark,0.0017165858298540115,1
tumor_regression,mark,0.0020094711799174547,2
tumor_regression,mark,0.0016845149220898747,3
tumor_regression,mark,0.0018086826894432306,4
tumor_regression,mark,0.0016254789661616087,5
tumor_regression,mark,0.001482078805565834,6
tumor_regression,mark,0.002259470522403717,7
tumor_regression,mark,0.001995593775063753,8
tumor_regression,tumor_regression,0.17334355413913727,1
tumor_regression,tumor_regression,0.10770226269960403,2
tumor_regression,tumor_regression,0.059440985321998596,3
tumor_regression,tumor_regression,0.04710889607667923,4
tumor_regression,tumor_regression,0.0337388776242733,5
tumor_regression,tumor_regression,0.026281962171196938,6
tumor_regression,tumor_regression,0.028736261650919914,7
tumor_regression,tumor_regression,0.027160964906215668,8
tumor_regression,capsule,0.003573983907699585,1
tumor_regression,capsule,0.0028600411023944616,2
tumor_regression,capsule,0.001521052559837699,3
tumor_regression,capsule,0.0014774634037166834,4
tumor_regression,capsule,0.0012015602551400661,5
tumor_regression,capsule,0.0011079800315201283,6
tumor_regression,capsule,0.0015477093402296305,7
tumor_regression,capsule,0.001550727291032672,8
capsule,background,0.02541271597146988,1
capsule,background,0.015253962948918343,2
capsule,background,0.008372770622372627,3
capsule,background,0.0071638720110058784,4
capsule,background,0.0055678910575807095,5
capsule,background,0.004866254515945911,6
capsule,background,0.005704869516193867,7
capsule,background,0.005846406798809767,8
capsule,cyst,0.0004588243900798261,1
capsule,cyst,0.0005914253415539861,2
capsule,cyst,0.00040395729593001306,3
capsule,cyst,0.00039590770029462874,4
capsule,cyst,0.0003549940593075007,5
capsule,cyst,0.0003173023578710854,6
capsule,cyst,0.00031985348323360085,7
capsule,cyst,0.00028977313195355237,8
capsule,tumor_bleeding,0.001514005707576871,1
capsule,tumor_bleeding,0.0018158528255298734,2
capsule,tumor_bleeding,0.0013176256325095892,3
capsule,tumor_bleeding,0.0012916420819237828,4
capsule,tumor_bleeding,0.001239666366018355,5
capsule,tumor_bleeding,0.001056055654771626,6
capsule,tumor_bleeding,0.001260565361008048,7
capsule,tumor_bleeding,0.0013194052735343575,8
capsule,tumor_necrosis,0.0019477471942082047,1
capsule,tumor_necrosis,0.002498556161299348,2
capsule,tumor_necrosis,0.0020198507700115442,3
capsule,tumor_necrosis,0.002569182077422738,4
capsule,tumor_necrosis,0.00248771533370018,5
capsule,tumor_necrosis,0.0025448163505643606,6
capsule,tumor_necrosis,0.0032926304265856743,7
capsule,tumor_necrosis,0.0034513953141868114,8
capsule,tumor_vital,0.07614707201719284,1
capsule,tumor_vital,0.06220269948244095,2
capsule,tumor_vital,0.040594641119241714,3
capsule,tumor_vital,0.03971480205655098,4
capsule,tumor_vital,0.03232662007212639,5
capsule,tumor_vital,0.02819039858877659,6
capsule,tumor_vital,0.03204939514398575,7
capsule,tumor_vital,0.03134722262620926,8
capsule,extrarenal,0.03594053536653519,1
capsule,extrarenal,0.02770197205245495,2
capsule,extrarenal,0.017164509743452072,3
capsule,extrarenal,0.01638041064143181,4
capsule,extrarenal,0.012483940459787846,5
capsule,extrarenal,0.010753747075796127,6
capsule,extrarenal,0.01306068990379572,7
capsule,extrarenal,0.013631054200232029,8
capsule,cortex,0.03505004569888115,1
capsule,cortex,0.026492467150092125,2
capsule,cortex,0.013711976818740368,3
capsule,cortex,0.013016368262469769,4
capsule,cortex,0.009847036562860012,5
capsule,cortex,0.007681690156459808,6
capsule,cortex,0.00962408259510994,7
capsule,cortex,0.009109525941312313,8
capsule,angioinvasion,3.574497168301605e-05,1
capsule,angioinvasion,3.050948362215422e-05,2
capsule,angioinvasion,1.726729351503309e-05,3
capsule,angioinvasion,1.4117899809207302e-05,4
capsule,angioinvasion,1.024874745780835e-05,5
capsule,angioinvasion,6.252738785406109e-06,6
capsule,angioinvasion,9.612109352019615e-06,7
capsule,angioinvasion,9.215222235070542e-06,8
capsule,mark,0.013461424969136715,1
capsule,mark,0.012308086268603802,2
capsule,mark,0.007371082436293364,3
capsule,mark,0.006798515096306801,4
capsule,mark,0.005431642755866051,5
capsule,mark,0.004297351464629173,6
capsule,mark,0.0056571029126644135,7
capsule,mark,0.005322699900716543,8
capsule,tumor_regression,0.01628468930721283,1
capsule,tumor_regression,0.01223025657236576,2
capsule,tumor_regression,0.007744193077087402,3
capsule,tumor_regression,0.007971268147230148,4
capsule,tumor_regression,0.006681281607598066,5
capsule,tumor_regression,0.006689173635095358,6
capsule,tumor_regression,0.009065575897693634,7
capsule,tumor_regression,0.009455343708395958,8
capsule,capsule,0.07138203829526901,1
capsule,capsule,0.026713721454143524,2
capsule,capsule,0.00989446323364973,3
capsule,capsule,0.007500380277633667,4
capsule,capsule,0.005163676105439663,5
capsule,capsule,0.0035058700013905764,6
capsule,capsule,0.003785550594329834,7
capsule,capsule,0.003916088491678238,8
